Id,SalePrice
2734,146213.38486121545
2735,135283.61622343038
2736,139861.74959210266
2737,125167.1329726958
2738,127786.5490123022
2739,161247.36231485914
2740,131946.92526807278
2741,144339.93436734015
2742,148538.76246653165
2743,149781.35905937108
2744,154428.68286154847
2745,137705.83760759322
2746,138488.64685924147
2747,139493.61995060302
2748,118199.60120616574
2749,131145.07899754646
2750,138714.43700306732
2751,140340.4401143365
2752,186654.3932597781
2753,152900.32204229734
2754,183848.47158508137
2755,135461.34269217204
2756,96196.2905395352
2757,67968.12421234717
2758,85615.07629976419
2759,149331.99942396107
2760,115712.85301311052
2761,147366.27104908664
2762,142961.58831972975
2763,176252.32945549622
2764,145243.22914940765
2765,275373.55558995466
2766,138185.84302090463
2767,93470.83395286331
2768,129065.8219019732
2769,134474.89694519126
2770,143267.63068481904
2771,116300.53864184725
2772,116234.19053778626
2773,154457.91426671366
2774,130596.2556266466
2775,110809.05977800836
2776,142365.64594995178
2777,144772.1325400963
2778,107306.62758617586
2779,120803.17411930708
2780,96721.82687671627
2781,98321.45003883507
2782,88699.6574463839
2783,111250.73312944916
2784,122589.53991350374
2785,135882.91170654158
2786,71409.01273056383
2787,119185.08716706873
2788,70671.66803438813
2789,169613.73886906393
2790,93197.71727936716
2791,111064.92693866626
2792,59181.56722650483
2793,169128.46585859888
2794,101147.35662552777
2795,121631.13266141678
2796,97384.97990185476
2797,171909.51113106293
2798,103291.92524322211
2799,114058.27159929664
2800,55980.0914207755
2801,107334.93820121684
2802,134021.47402522794
2803,158138.45539007825
2804,125997.34047512377
2805,98278.00155767793
2806,81548.08998942352
2807,158620.42457351886
2808,147993.86233219778
2809,139011.39232241779
2810,133248.43204863774
2811,151066.82211929874
2812,152717.93118174686
2813,147048.1788402797
2814,150076.96903547324
2815,102908.14797822566
2816,257038.7363862491
2817,150857.43744356924
2818,128815.80374130495
2819,162319.29256743193
2820,143525.8084234965
2821,107176.1735570634
2822,187478.5661935801
2823,254678.22137728753
2824,172941.62312057466
2825,135233.42168458874
2826,130591.17128400356
2827,134370.1600645702
2828,218304.7979725126
2829,216335.1534069313
2830,230675.32269657296
2831,169920.18870872539
2832,240222.25265077731
2833,294710.98081726074
2834,218770.83061110065
2835,220064.2161135348
2836,187859.8771866322
2837,166732.53534847562
2838,149214.4643247695
2839,176688.27306905072
2840,202852.2213146664
2841,200075.3883081164
2842,226420.4688973552
2843,153664.0350406341
2844,170834.26419022348
2845,121918.23511243351
2846,203400.14270667863
2847,203680.02797493176
2848,211061.8907838703
2849,204005.25441221363
2850,271750.8746748698
2851,231731.2539767996
2852,229035.1689268716
2853,235097.9905023085
2854,143280.87455559234
2855,204896.3471426527
2856,202151.16815551254
2857,185374.06998018688
2858,203707.5931610889
2859,127118.59211694973
2860,127874.66531295293
2861,122395.68855165767
2862,177876.20207308247
2863,122602.35940457457
2864,233976.61167694692
2865,138045.21832044405
2866,137140.30823251372
2867,92080.4461058392
2868,101532.41201121199
2869,107519.43347055255
2870,131037.77156658428
2871,86808.59850180999
2872,39583.51232719667
2873,101114.31845885381
2874,136455.09966432478
2875,125249.38646872828
2876,161075.8948989315
2877,135577.04362543172
2878,172585.52065327356
2879,140420.65887986275
2880,106374.21489276996
2881,159759.19404671568
2882,178314.5577052047
2883,194533.4724447432
2884,187071.16530181046
2885,193203.75661225079
2886,229980.0954184489
2887,93732.96161331557
2888,132872.21875978092
2889,44415.71849086243
2890,74995.46041630648
2891,138633.75167533458
2892,47580.10545010533
2893,92936.65326402856
2894,56504.92087499795
2895,328120.0542245479
2896,284417.0770721139
2897,200449.27522777946
2898,147215.61048617066
2899,204739.3661629846
2900,163802.71581129724
2901,207000.06223906128
2902,182002.29250513355
2903,332723.4173159007
2904,342637.7969215648
2905,91089.57832796304
2906,200567.7682541437
2907,105225.05891375217
2908,135342.79050044695
2909,138095.4801737415
2910,81651.24694007963
2911,80831.71095139545
2912,143862.87261552535
2913,84039.90346908581
2914,78805.11651937533
2915,85907.93336584108
2916,79406.31876592348
2917,160115.5197102322
2918,119930.36093672887
2919,203055.4714882556
